image,question,answers,answer_type,answerable
VizWiz_train_00016578.jpg,What this?,"[{'answer_confidence': 'yes', 'answer': 'hands'}, {'answer_confidence': 'yes', 'answer': 'sadasd'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'arm'}, {'answer_confidence': 'maybe', 'answer': 'flower'}, {'answer_confidence': 'yes', 'answer': 'hands'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'flower'}, {'answer_confidence': 'maybe', 'answer': 'hands'}]",other,1
VizWiz_train_00010072.jpg,What sandwich is this?,"[{'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'egg salad'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'afgdsazfvg'}, {'answer_confidence': 'maybe', 'answer': 'ham'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00016615.jpg,What are the administration instructions for this product?,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'other side please'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00011800.jpg,"No. What plan is this?  No, this is","[{'answer': 'lettuce', 'answer_confidence': 'yes'}, {'answer': 'leaf', 'answer_confidence': 'maybe'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'leaf', 'answer_confidence': 'yes'}, {'answer': 'lettuce', 'answer_confidence': 'maybe'}, {'answer': 'dandelion', 'answer_confidence': 'maybe'}, {'answer': 'unanswerable', 'answer_confidence': 'yes'}, {'answer': 'dandelion green', 'answer_confidence': 'maybe'}, {'answer': 'lettuce', 'answer_confidence': 'yes'}, {'answer': 'lettuce', 'answer_confidence': 'yes'}]",other,1
VizWiz_train_00015422.jpg,What is this?,"[{'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'white'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00014489.jpg,What is the title of this book? Thank you.,"[{'answer': 'negro impact on western civilization', 'answer_confidence': 'yes'}, {'answer': 'negro impact on western civilization', 'answer_confidence': 'yes'}, {'answer': 'negro impact on western civilization', 'answer_confidence': 'yes'}, {'answer': 'negro impact on western civilization', 'answer_confidence': 'yes'}, {'answer': 'negro impact on western civilization', 'answer_confidence': 'yes'}, {'answer': 'negro impact on western civilization', 'answer_confidence': 'yes'}, {'answer': 'negro impact on western civilization', 'answer_confidence': 'yes'}, {'answer': 'negro impact on western civilization', 'answer_confidence': 'yes'}, {'answer': 'negro impact on western civilization', 'answer_confidence': 'yes'}, {'answer': 'nego impact on western civilization', 'answer_confidence': 'yes'}]",other,1
VizWiz_train_00007489.jpg,what make is this computer?,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'hp'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'i am unable to see make'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'dell'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00016469.jpg,TV dinner is this? ,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'chicken balsamic'}, {'answer_confidence': 'yes', 'answer': 'balsamic chicken pasta'}, {'answer_confidence': 'yes', 'answer': 'fettuccini chicken balsamic'}, {'answer_confidence': 'yes', 'answer': 'chicken balsamic'}, {'answer_confidence': 'yes', 'answer': 'fettuccine chicken balsamic'}, {'answer_confidence': 'yes', 'answer': 'puccini chicken balsamic'}, {'answer_confidence': 'yes', 'answer': 'fettuccini chicken balsamic'}, {'answer_confidence': 'maybe', 'answer': 'fettucini chicken balsamic'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}]",other,1
VizWiz_train_00009749.jpg,Can you read anything on this box,"[{'answer_confidence': 'maybe', 'answer': 'yes says product for decoration only'}, {'answer_confidence': 'maybe', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'weraa'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'this product for decorative purpose not intended for use as toy'}, {'answer_confidence': 'maybe', 'answer': 'made in china'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'made in china'}]",other,1
VizWiz_train_00005167.jpg,Color is the handle on this bag?,"[{'answer_confidence': 'yes', 'answer': 'brown'}, {'answer_confidence': 'maybe', 'answer': 'brown'}, {'answer_confidence': 'yes', 'answer': 'black brown'}, {'answer_confidence': 'yes', 'answer': 'brown'}, {'answer_confidence': 'yes', 'answer': 'brown'}, {'answer_confidence': 'no', 'answer': 'brown'}, {'answer_confidence': 'yes', 'answer': 'orange'}, {'answer_confidence': 'yes', 'answer': 'black brown'}, {'answer_confidence': 'yes', 'answer': 'tan black'}, {'answer_confidence': 'yes', 'answer': 'brown'}]",other,1
VizWiz_train_00005486.jpg,What kind of grass is this?,"[{'answer': 'weeds', 'answer_confidence': 'maybe'}, {'answer': 'green', 'answer_confidence': 'yes'}, {'answer': 'green', 'answer_confidence': 'maybe'}, {'answer': 'weeds', 'answer_confidence': 'no'}, {'answer': 'i dont know', 'answer_confidence': 'no'}, {'answer': 'unknown', 'answer_confidence': 'yes'}, {'answer': 'unanswerable', 'answer_confidence': 'no'}, {'answer': 'unknown', 'answer_confidence': 'no'}, {'answer': 'weeds', 'answer_confidence': 'maybe'}, {'answer': 'zysia', 'answer_confidence': 'no'}]",other,1
VizWiz_train_00006526.jpg,Is my light on?  And what color is my light shade?,"[{'answer_confidence': 'yes', 'answer': 'yes white'}, {'answer_confidence': 'yes', 'answer': 'yes white'}, {'answer_confidence': 'yes', 'answer': 'yes cream'}, {'answer_confidence': 'yes', 'answer': 'yes white'}, {'answer_confidence': 'yes', 'answer': 'yes looks white'}, {'answer_confidence': 'yes', 'answer': 'yes yellowish'}, {'answer_confidence': 'yes', 'answer': 'yes white'}, {'answer_confidence': 'yes', 'answer': 'yes beige'}, {'answer_confidence': 'yes', 'answer': 'yes yellow'}, {'answer_confidence': 'yes', 'answer': 'yes white'}]",other,1
VizWiz_train_00006838.jpg,What is this?,"[{'answer_confidence': 'yes', 'answer': 'park shelter'}, {'answer_confidence': 'yes', 'answer': 'hut'}, {'answer_confidence': 'maybe', 'answer': 'gazebo'}, {'answer_confidence': 'yes', 'answer': 'hut'}, {'answer_confidence': 'maybe', 'answer': 'zoo habitat'}, {'answer_confidence': 'maybe', 'answer': 'hut'}, {'answer_confidence': 'yes', 'answer': 'hut shelter'}, {'answer_confidence': 'maybe', 'answer': 'hut'}, {'answer_confidence': 'maybe', 'answer': 'covered awning'}, {'answer_confidence': 'yes', 'answer': 'park shelter grass roof'}]",other,1
VizWiz_train_00010511.jpg,What is that?,"[{'answer_confidence': 'yes', 'answer': 'light'}, {'answer_confidence': 'yes', 'answer': 'insufficient image quality'}, {'answer_confidence': 'yes', 'answer': 'windshield'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'parking lot'}, {'answer_confidence': 'yes', 'answer': 'car windshield'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'flash light'}]",other,1
VizWiz_train_00011272.jpg,Can you read this?,"[{'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}]",yes/no,1
VizWiz_train_00008563.jpg,Do these socks match?,"[{'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'maybe', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'sweater'}]",yes/no,1
VizWiz_train_00018473.jpg,What is this?,"[{'answer_confidence': 'maybe', 'answer': 'hand'}, {'answer_confidence': 'yes', 'answer': 'toes'}, {'answer_confidence': 'maybe', 'answer': 'finger'}, {'answer_confidence': 'yes', 'answer': 'finger'}, {'answer_confidence': 'yes', 'answer': 'hand'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'tooth'}, {'answer_confidence': 'yes', 'answer': 'finger'}, {'answer_confidence': 'yes', 'answer': 'part middle ring finger'}, {'answer_confidence': 'yes', 'answer': 'finger'}]",other,1
VizWiz_train_00017924.jpg,What is in this tin?,"[{'answer_confidence': 'yes', 'answer': 'curried beans'}, {'answer_confidence': 'yes', 'answer': 'curried beans'}, {'answer_confidence': 'yes', 'answer': 'curried beans'}, {'answer_confidence': 'yes', 'answer': 'bachelors curried beans'}, {'answer_confidence': 'yes', 'answer': 'batchelors curried beans'}, {'answer_confidence': 'yes', 'answer': 'curried beans'}, {'answer_confidence': 'yes', 'answer': 'curried beans'}, {'answer_confidence': 'yes', 'answer': 'curried beans'}, {'answer_confidence': 'yes', 'answer': 'curried beans'}, {'answer_confidence': 'yes', 'answer': 'curried beans'}]",other,1
VizWiz_train_00011990.jpg,What does my computer screen say?,"[{'answer_confidence': 'yes', 'answer': 'system restore'}, {'answer_confidence': 'yes', 'answer': 'computer status'}, {'answer_confidence': 'yes', 'answer': 'do you want to restore your computer using system restore'}, {'answer_confidence': 'yes', 'answer': 'unable to start'}, {'answer_confidence': 'yes', 'answer': 'do you want to restore your computer'}, {'answer_confidence': 'maybe', 'answer': 'startup repair'}, {'answer_confidence': 'yes', 'answer': 'your computer was unable to start do you want to restore your computer using system restore'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unable to start requests startup repair'}, {'answer_confidence': 'yes', 'answer': 'your computer was unable to start'}]",other,1
VizWiz_train_00000398.jpg,What is this?,"[{'answer_confidence': 'maybe', 'answer': 'tablet'}, {'answer_confidence': 'yes', 'answer': 'phone screen'}, {'answer_confidence': 'yes', 'answer': 'phone'}, {'answer_confidence': 'yes', 'answer': 'ipad screen'}, {'answer_confidence': 'yes', 'answer': 'ipad'}, {'answer_confidence': 'yes', 'answer': 'ipad'}, {'answer_confidence': 'yes', 'answer': 'screen tablet'}, {'answer_confidence': 'yes', 'answer': 'tablet'}, {'answer_confidence': 'yes', 'answer': 'ipad'}, {'answer_confidence': 'yes', 'answer': 'ipad screen'}]",other,1
VizWiz_train_00003686.jpg,What is my computer screen reading?,"[{'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'maybe', 'answer': 'doss screen'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}]",unanswerable,0
VizWiz_train_00018475.jpg,What kind of coffee is this?,"[{'answer_confidence': 'yes', 'answer': 'starbucks cafe verona dark'}, {'answer_confidence': 'yes', 'answer': 'caffe verona'}, {'answer_confidence': 'yes', 'answer': 'caffe verona'}, {'answer_confidence': 'yes', 'answer': 'starbucks dark'}, {'answer_confidence': 'yes', 'answer': 'starbucks coffee'}, {'answer_confidence': 'yes', 'answer': 'cafe verona starbucks'}, {'answer_confidence': 'yes', 'answer': 'dark'}, {'answer_confidence': 'yes', 'answer': 'starbucks caffe verona'}, {'answer_confidence': 'yes', 'answer': 'dark roast'}, {'answer_confidence': 'yes', 'answer': 'starbuck caffe verona dark'}]",other,1
VizWiz_train_00014841.jpg,What are the labels of the buttons in this row?,"[{'answer_confidence': 'yes', 'answer': 'unreadable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'maybe', 'answer': 'display buttons'}]",unanswerable,0
VizWiz_train_00011900.jpg,What is in this can?,"[{'answer_confidence': 'yes', 'answer': 'soup'}, {'answer_confidence': 'yes', 'answer': 'turn can to right unable to read label'}, {'answer_confidence': 'yes', 'answer': 'chicken noodle soup'}, {'answer_confidence': 'yes', 'answer': 'food'}, {'answer_confidence': 'yes', 'answer': 'chicken noodle soup'}, {'answer_confidence': 'yes', 'answer': 'soup'}, {'answer_confidence': 'yes', 'answer': 'chicken noodle soup'}, {'answer_confidence': 'yes', 'answer': 'soup'}, {'answer_confidence': 'yes', 'answer': 'soup'}, {'answer_confidence': 'maybe', 'answer': 'chicken noodle soup'}]",other,1
VizWiz_train_00019513.jpg,"Can you tell me what kind of card this is, and if it's a baseball card, can you tell the team and the player's name, please? Thank you.","[{'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'bob gibson'}, {'answer_confidence': 'maybe', 'answer': 'baseball card cardinals bob gibson'}, {'answer_confidence': 'yes', 'answer': 'gdfgdf'}, {'answer_confidence': 'yes', 'answer': 'baseball card bob gibson'}, {'answer_confidence': 'yes', 'answer': 'baseball bob gibson'}, {'answer_confidence': 'yes', 'answer': 'baseball cooperstown collection bob gibson'}, {'answer_confidence': 'maybe', 'answer': 'baseball card cooperstown collection bob gibson'}, {'answer_confidence': 'maybe', 'answer': 'baseball card bob gibson'}, {'answer_confidence': 'yes', 'answer': 'baseball card bob gibson cooperstown collection'}]",other,1
VizWiz_train_00023794.jpg,What's in the picture?,"[{'answer': 'room hallway', 'answer_confidence': 'yes'}, {'answer': 'doorway room', 'answer_confidence': 'yes'}, {'answer': 'hallway', 'answer_confidence': 'maybe'}, {'answer': 'door way', 'answer_confidence': 'maybe'}, {'answer': 'doorways chair hallway', 'answer_confidence': 'maybe'}, {'answer': 'room', 'answer_confidence': 'yes'}, {'answer': 'entryway', 'answer_confidence': 'maybe'}, {'answer': 'hallway', 'answer_confidence': 'no'}, {'answer': 'room house', 'answer_confidence': 'maybe'}, {'answer': 'door', 'answer_confidence': 'yes'}]",other,1
VizWiz_train_00000100.jpg,What kind of snacks are these?,"[{'answer_confidence': 'yes', 'answer': 'chips'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'healthy snack'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'whole grain'}, {'answer_confidence': 'yes', 'answer': 'chips'}, {'answer_confidence': 'yes', 'answer': 'chips'}, {'answer_confidence': 'maybe', 'answer': 'chips'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'whole grain'}]",other,1
VizWiz_train_00019254.jpg,What's the expiration date?,"[{'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00007939.jpg,Is this writing legible? ,"[{'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'no', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'maybe', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'no'}]",yes/no,1
VizWiz_train_00023473.jpg,Whats the title of this essay?,"[{'answer': 'globalized world', 'answer_confidence': 'yes'}, {'answer': 'globalized world', 'answer_confidence': 'yes'}, {'answer': 'globalized world', 'answer_confidence': 'yes'}, {'answer': 'globalized world', 'answer_confidence': 'yes'}, {'answer': 'glorified world', 'answer_confidence': 'yes'}, {'answer': 'globalized world', 'answer_confidence': 'maybe'}, {'answer': 'globalized world', 'answer_confidence': 'yes'}, {'answer': 'globalized world', 'answer_confidence': 'yes'}, {'answer': 'globalized world', 'answer_confidence': 'yes'}, {'answer': 'globalized world', 'answer_confidence': 'yes'}]",other,1
VizWiz_train_00015558.jpg,Can I use this to wash a kitchen floor?,"[{'answer_confidence': 'maybe', 'answer': 'if wood kitchen floor'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'no'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'maybe', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'yes'}, {'answer_confidence': 'yes', 'answer': 'wood floor cleaner'}, {'answer_confidence': 'yes', 'answer': 'yes'}]",yes/no,1
VizWiz_train_00006760.jpg,What color is my shirt?,"[{'answer_confidence': 'maybe', 'answer': 'grey'}, {'answer_confidence': 'maybe', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'maybe', 'answer': 'grey'}]",other,1
VizWiz_train_00019609.jpg,Can you tell me what product this is?,"[{'answer_confidence': 'yes', 'answer': 'ultra repair cream'}, {'answer_confidence': 'yes', 'answer': 'ultra repair cream'}, {'answer_confidence': 'yes', 'answer': 'first aid therapy ultra repair cream'}, {'answer_confidence': 'yes', 'answer': 'ultra repair cream'}, {'answer_confidence': 'yes', 'answer': 'sd'}, {'answer_confidence': 'yes', 'answer': 'ultra repair cream'}, {'answer_confidence': 'yes', 'answer': 'ultra repair cream'}, {'answer_confidence': 'yes', 'answer': 'skin cream'}, {'answer_confidence': 'yes', 'answer': 'ultra repair cream'}, {'answer_confidence': 'yes', 'answer': 'ultra repair cream'}]",other,1
VizWiz_train_00016660.jpg,Sparks contain,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'tet'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'tet'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'ballsen'}]",unanswerable,0
VizWiz_train_00002453.jpg,What is this item?,"[{'answer_confidence': 'yes', 'answer': 'toy car'}, {'answer_confidence': 'yes', 'answer': 'toy cars'}, {'answer_confidence': 'yes', 'answer': 'racing kit'}, {'answer_confidence': 'yes', 'answer': 'toy r c cars'}, {'answer_confidence': 'yes', 'answer': 'car racing kit'}, {'answer_confidence': 'yes', 'answer': 'racing cars toy'}, {'answer_confidence': 'yes', 'answer': 'toy cars'}, {'answer_confidence': 'yes', 'answer': 'car'}, {'answer_confidence': 'yes', 'answer': 'toy racing car'}, {'answer_confidence': 'yes', 'answer': 'toy racing kit'}]",other,1
VizWiz_train_00018924.jpg,"record, what is this bottle?","[{'answer_confidence': 'yes', 'answer': 'perfume'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'body spray'}, {'answer_confidence': 'yes', 'answer': 'perfume'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'body spray'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'perfume'}, {'answer_confidence': 'maybe', 'answer': 'shampoo'}]",other,1
VizWiz_train_00005882.jpg,What is this item?,"[{'answer_confidence': 'maybe', 'answer': 'jamaican jerk dip'}, {'answer_confidence': 'maybe', 'answer': 'dip'}, {'answer_confidence': 'yes', 'answer': 'dip'}, {'answer_confidence': 'yes', 'answer': 'jamaican jerk dip'}, {'answer_confidence': 'yes', 'answer': 'guava'}, {'answer_confidence': 'yes', 'answer': 'jerk dip'}, {'answer_confidence': 'yes', 'answer': 'jamaican jerky dip'}, {'answer_confidence': 'yes', 'answer': 'jamaican jerk dip'}, {'answer_confidence': 'maybe', 'answer': 'jerk dip'}, {'answer_confidence': 'yes', 'answer': 'jerk dip'}]",other,1
VizWiz_train_00019186.jpg,Can you tell me what this scale says please?,"[{'answer_confidence': 'yes', 'answer': 'nothing'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'blank'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'needs batteries blank'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'nothing'}, {'answer_confidence': 'yes', 'answer': 'sd'}]",other,1
VizWiz_train_00009020.jpg,What color are these pants?,"[{'answer_confidence': 'maybe', 'answer': 'blue'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'blue'}, {'answer_confidence': 'maybe', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'yes', 'answer': 'grey'}, {'answer_confidence': 'maybe', 'answer': 'black'}, {'answer_confidence': 'yes', 'answer': 'grey'}]",other,1
VizWiz_train_00016949.jpg,What can is this? What's in this can? Sorry.,"[{'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'no', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}]",unanswerable,0
VizWiz_train_00015371.jpg,What kind of vitamins are these?,"[{'answer_confidence': 'yes', 'answer': 'niacin'}, {'answer_confidence': 'yes', 'answer': 'niacin'}, {'answer_confidence': 'yes', 'answer': 'niacin 500mg'}, {'answer_confidence': 'yes', 'answer': 'niacin'}, {'answer_confidence': 'yes', 'answer': 'niacin'}, {'answer_confidence': 'yes', 'answer': 'niacin'}, {'answer_confidence': 'yes', 'answer': 'niacin'}, {'answer_confidence': 'yes', 'answer': 'niacin'}, {'answer_confidence': 'yes', 'answer': 'niacin'}, {'answer_confidence': 'yes', 'answer': 'vitamin'}]",other,1
VizWiz_train_00009960.jpg,What product is this?,"[{'answer_confidence': 'yes', 'answer': 'jalapeí±oes'}, {'answer_confidence': 'yes', 'answer': 'pickles'}, {'answer_confidence': 'no', 'answer': 'unsuitable'}, {'answer_confidence': 'yes', 'answer': 'salsa'}, {'answer_confidence': 'yes', 'answer': 'salsa'}, {'answer_confidence': 'yes', 'answer': 'unanswerable'}, {'answer_confidence': 'maybe', 'answer': 'peppers'}, {'answer_confidence': 'yes', 'answer': 'pickles'}, {'answer_confidence': 'maybe', 'answer': 'mild jalapenos'}, {'answer_confidence': 'yes', 'answer': 'jalapenos'}]",other,1
VizWiz_train_00008594.jpg,"Hello, what color is this shirt, please? Thank you very much.","[{'answer': 'blue striped', 'answer_confidence': 'maybe'}, {'answer': 'shirt', 'answer_confidence': 'yes'}, {'answer': 'grey', 'answer_confidence': 'maybe'}, {'answer': 'black white striped', 'answer_confidence': 'yes'}, {'answer': 'white stripe', 'answer_confidence': 'yes'}, {'answer': 'white grey stripes', 'answer_confidence': 'maybe'}, {'answer': 'blue white stripes', 'answer_confidence': 'yes'}, {'answer': 'grey white striped', 'answer_confidence': 'yes'}, {'answer': 'white brown', 'answer_confidence': 'yes'}, {'answer': 'grey white', 'answer_confidence': 'yes'}]",other,1
